"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1058,6.1,6.1,93.9,"Horw LU","Horw (LU)","Horw LU","Keine Mehrheit für die Erhöhung der Mehrwertsteuer in Horw: Mit 93,9 Prozent hat die Gemeinde die Vorlage verworfen. Da die Gemeinde auch das Frauenrentenalter 65 mit 93,9 abgelehnt hat, ist die AHV-Reform in Horw damit gescheitert. Damit hat in Horw im Vergleich zur letzten AHV-Abstimmung im Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 52,2 Prozent ein Ja in die Urne gelegt.","C'est non à 93,9 pour cent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS à Horw. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 93,9 pour cent de non. Horw avait accepté la précédente révision en 2017. Elle dit non cette fois-ci.","Con il 93,9 percento di ""no"", i cittadini del comune di Horw hanno bocciato l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Anche la seconda proposta concernente l'AVS è stata respinta con il 6,1 percento dei voti. Horw ha cambiato fazione: nel 2017 era a favore della riforma AVS, mentre ora la boccia."
1059,46.5,46.5,53.5,"Kriens LU","Kriens (LU)","Kriens LU","53,5 Prozent Nein zur Erhöhung der Mehrwertsteuer in Kriens. Da die Gemeinde auch das Frauenrentenalter 65 mit 53,5 abgelehnt hat, ist die AHV-Reform in Kriens damit gescheitert. Damit hat in Kriens im Vergleich zur letzten AHV-Abstimmung im Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 51,1 Prozent ein Ja in die Urne gelegt.","L'augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS échoue à Kriens avec 53,5 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 53,5 pour cent de non. Kriens avait accepté la précédente révision en 2017. Elle dit non cette fois-ci.","A Kriens i cittadini hanno respinto, con il 53,5 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata respinta con il 46,5 percento dei voti. Kriens ha cambiato fazione: nel 2017 era a favore della riforma AVS, mentre ora la boccia."
1061,77.1,77.1,22.9,"Luzern LU","Lucerne (LU)","Lucerna LU","Die Gemeinde Luzern hat die Erhöhung der Mehrwertsteuer mit 77,1 Prozent angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 77,1 zugestimmt hat, ist die AHV-Reform in Luzern damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Luzern der Rentenreform mit 58,3 zugestimmt.","A Lucerne, les habitants disent oui à 77,1 pour cent à une augmentation du taux de TVA pour financer la réforme de l'AVS. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 77,1 pour cent des voix. Les électeurs de Lucerne avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Nel comune di Lucerna l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS  è stato approvato con il 77,1 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 77,1 percento dei voti. A Lucerna come nel 2017 gli elettori hanno detto sì - con il 58,3 percento dei voti – alla riforma dell'AVS."
1062,49.6,49.6,50.4,"Malters LU","Malters (LU)","Malters LU","50,4 Prozent der Stimmbürgerinnen und Stimmbürger von Malters sagen Nein zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch das Frauenrentenalter 65 mit 50,4 abgelehnt hat, ist die AHV-Reform in Malters damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Malters eine Rentenreform mit 52,6 Nein-Stimmen abgelehnt.","Les habitants de Malters s'opposent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 50,4 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 50,4 pour cent de non. Les citoyens de Malters avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Malters: i cittadini hanno bocciato il testo con il 50,4 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 49,6 percento dei voti. A Malters come nel 2017 gli elettroi hanno detto no - con il 52,6 percento dei voti – alla riforma dell'AVS."
1063,55.2,55.2,44.8,"Meggen LU","Meggen (LU)","Meggen LU","Ja zur Erhöhung der Mehrwertsteuer in Meggen mit 55,2 Prozent. Da die Gemeinde auch dem Frauenrentealter 65 mit 55,2 zugestimmt hat, ist die AHV-Reform in Meggen damit angenommen worden. Damit hat in Meggen im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 54,4 Prozent ein Nein in die Urne gelegt.","Les habitants de Meggen approuvent une augmentation du taux de TVA pour financer la réforme de l'AVS avec 55,2 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 55,2 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Meggen passe cette fois-ci du côté du oui.","Sì all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Meggen: i cittadini hanno approvato il testo con il 55,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 55,2 percento dei voti. Meggen ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1064,62.5,62.5,37.5,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","62,5 Prozent der Abstimmenden in der Gemeinde Meierskappel haben Ja gesagt zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch dem Frauenrentealter 65 mit 62,5 zugestimmt hat, ist die AHV-Reform in Meierskappel damit angenommen worden. Damit hat in Meierskappel im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 58,4 Prozent ein Nein in die Urne gelegt.","C'est oui à 62,5 pour cent à une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS à Meierskappel. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 62,5 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Meierskappel passe cette fois-ci du côté du oui.","Con il 62,5 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata accettata con il 62,5 percento dei voti. Meierskappel ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1065,8.2,8.2,91.8,"Root LU","Root (LU)","Root LU","91,8 Prozent der Stimmbürgerinnen und Stimmbürger von Root sagen Nein zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch das Frauenrentenalter 65 mit 91,8 abgelehnt hat, ist die AHV-Reform in Root damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Root eine Rentenreform mit 56,1 Nein-Stimmen abgelehnt.","Les habitants de Root s'opposent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 91,8 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 91,8 pour cent de non. Les citoyens de Root avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Root: i cittadini hanno bocciato il testo con il 91,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 8,2 percento dei voti. A Root come nel 2017 gli elettroi hanno detto no - con il 56,1 percento dei voti – alla riforma dell'AVS."
1066,60.3,60.3,39.7,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","Ja zur Erhöhung der Mehrwertsteuer in Schwarzenberg mit 60,3 Prozent. Da die Gemeinde auch dem Frauenrentealter 65 mit 60,3 zugestimmt hat, ist die AHV-Reform in Schwarzenberg damit angenommen worden. Damit hat in Schwarzenberg im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 60,5 Prozent ein Nein in die Urne gelegt.","Les habitants de Schwarzenberg approuvent une augmentation du taux de TVA pour financer la réforme de l'AVS avec 60,3 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 60,3 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Schwarzenberg passe cette fois-ci du côté du oui.","Sì all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Schwarzenberg: i cittadini hanno approvato il testo con il 60,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 60,3 percento dei voti. Schwarzenberg ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1067,59.6,59.6,40.4,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Ja zur Erhöhung der Mehrwertsteuer in Udligenswil mit 59,6 Prozent. Da die Gemeinde auch dem Frauenrentealter 65 mit 59,6 zugestimmt hat, ist die AHV-Reform in Udligenswil damit angenommen worden. Damit hat in Udligenswil im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,1 Prozent ein Nein in die Urne gelegt.","Les habitants d'Udligenswil approuvent une augmentation du taux de TVA pour financer la réforme de l'AVS avec 59,6 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 59,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Udligenswil passe cette fois-ci du côté du oui.","Sì all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Udligenswil: i cittadini hanno approvato il testo con il 59,6 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 59,6 percento dei voti. Udligenswil ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1068,19.3,19.3,80.7,"Vitznau LU","Vitznau (LU)","Vitznau LU","In Vitznau hat die Erhöhung der Mehrwertsteuer keine Mehrheit gefunden. Auf 80,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch das Frauenrentenalter 65 mit 80,7 abgelehnt hat, ist die AHV-Reform in Vitznau damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Vitznau eine Rentenreform mit 58,2 Nein-Stimmen abgelehnt.","Les habitants de Vitznau rejettent une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 80,7 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 80,7 pour cent de non. Les citoyens de Vitznau avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Vitznau l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato bocciato con il 80,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 19,3 percento dei voti. A Vitznau come nel 2017 gli elettroi hanno detto no - con il 58,2 percento dei voti – alla riforma dell'AVS."
1069,18,18,82,"Weggis LU","Weggis (LU)","Weggis LU","82 Prozent Nein zur Erhöhung der Mehrwertsteuer in Weggis. Da die Gemeinde auch das Frauenrentenalter 65 mit 82 abgelehnt hat, ist die AHV-Reform in Weggis damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Weggis eine Rentenreform mit 59,6 Nein-Stimmen abgelehnt.","L'augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS échoue à Weggis avec 82 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 82 pour cent de non. Les citoyens de Weggis avaient déjà refusé la précédente révision de l'AVS en 2017.","A Weggis i cittadini hanno respinto, con il 82 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata respinta con il 18 percento dei voti. A Weggis come nel 2017 gli elettroi hanno detto no - con il 59,6 percento dei voti – alla riforma dell'AVS."
1081,10.2,10.2,89.8,"Beromünster LU","Beromünster (LU)","Beromünster LU","89,8 Prozent der Stimmbürgerinnen und Stimmbürger von Beromünster sagen Nein zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch das Frauenrentenalter 65 mit 89,8 abgelehnt hat, ist die AHV-Reform in Beromünster damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Beromünster eine Rentenreform mit 55,1 Nein-Stimmen abgelehnt.","Les habitants de Beromünster s'opposent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 89,8 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 89,8 pour cent de non. Les citoyens de Beromünster avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Beromünster: i cittadini hanno bocciato il testo con il 89,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 10,2 percento dei voti. A Beromünster come nel 2017 gli elettroi hanno detto no - con il 55,1 percento dei voti – alla riforma dell'AVS."
1082,57.9,57.9,42.1,"Büron LU","Büron (LU)","Büron LU","57,9 Prozent der Abstimmenden in der Gemeinde Büron haben Ja gesagt zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch dem Frauenrentealter 65 mit 57,9 zugestimmt hat, ist die AHV-Reform in Büron damit angenommen worden. Damit hat in Büron im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 60,8 Prozent ein Nein in die Urne gelegt.","C'est oui à 57,9 pour cent à une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS à Büron. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 57,9 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Büron passe cette fois-ci du côté du oui.","Con il 57,9 percento di ""sì"", i cittadini del comune di Büron hanno accolto l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata accettata con il 57,9 percento dei voti. Büron ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1083,38.6,38.6,61.4,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","In Buttisholz hat die Erhöhung der Mehrwertsteuer keine Mehrheit gefunden. Auf 61,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch das Frauenrentenalter 65 mit 61,4 abgelehnt hat, ist die AHV-Reform in Buttisholz damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Buttisholz eine Rentenreform mit 54,3 Nein-Stimmen abgelehnt.","Les habitants de Buttisholz rejettent une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 61,4 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 61,4 pour cent de non. Les citoyens de Buttisholz avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Buttisholz l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato bocciato con il 61,4 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 38,6 percento dei voti. A Buttisholz come nel 2017 gli elettroi hanno detto no - con il 54,3 percento dei voti – alla riforma dell'AVS."
1084,48.9,48.9,51.1,"Eich LU","Eich (LU)","Eich LU","In Eich hat die Erhöhung der Mehrwertsteuer keine Mehrheit gefunden. Auf 51,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch das Frauenrentenalter 65 mit 51,1 abgelehnt hat, ist die AHV-Reform in Eich damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Eich eine Rentenreform mit 59,7 Nein-Stimmen abgelehnt.","Les habitants d'Eich rejettent une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 51,1 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 51,1 pour cent de non. Les citoyens d'Eich avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Eich l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato bocciato con il 51,1 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 48,9 percento dei voti. A Eich come nel 2017 gli elettroi hanno detto no - con il 59,7 percento dei voti – alla riforma dell'AVS."
1085,92.5,92.5,7.5,"Geuensee LU","Geuensee (LU)","Geuensee LU","92,5 Prozent der Abstimmenden in der Gemeinde Geuensee haben Ja gesagt zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch dem Frauenrentealter 65 mit 92,5 zugestimmt hat, ist die AHV-Reform in Geuensee damit angenommen worden. Damit hat in Geuensee im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 55,2 Prozent ein Nein in die Urne gelegt.","C'est oui à 92,5 pour cent à une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS à Geuensee. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 92,5 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Geuensee passe cette fois-ci du côté du oui.","Con il 92,5 percento di ""sì"", i cittadini del comune di Geuensee hanno accolto l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata accettata con il 92,5 percento dei voti. Geuensee ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1086,76.6,76.6,23.4,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","76,6 Prozent der Stimmbürgerinnen und Stimmbürger von Grosswangen haben die Erhöhung der Mehrwertsteuer angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 76,6 zugestimmt hat, ist die AHV-Reform in Grosswangen damit angenommen worden. Damit hat in Grosswangen im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 60,6 Prozent ein Nein in die Urne gelegt.","Les électeurs de Grosswangen valident une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 76,6 pour cent des suffrages. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 76,6 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Grosswangen passe cette fois-ci du côté du oui.","A Grosswangen i cittadini hanno accolto, con il 76,6 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Anche la seconda proposta concernente l'AVS è stata accettata con il 76,6 percento dei voti. Grosswangen ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1088,57.1,57.1,42.9,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","57,1 Prozent der Abstimmenden in der Gemeinde Hildisrieden haben Ja gesagt zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch dem Frauenrentealter 65 mit 57,1 zugestimmt hat, ist die AHV-Reform in Hildisrieden damit angenommen worden. Damit hat in Hildisrieden im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 51,3 Prozent ein Nein in die Urne gelegt.","C'est oui à 57,1 pour cent à une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS à Hildisrieden. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 57,1 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Hildisrieden passe cette fois-ci du côté du oui.","Con il 57,1 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata accettata con il 57,1 percento dei voti. Hildisrieden ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1089,45.8,45.8,54.2,"Knutwil LU","Knutwil (LU)","Knutwil LU","Knutwil hat die Erhöhung der Mehrwertsteuer mit 54,2 Prozent abgelehnt. Da die Gemeinde auch das Frauenrentenalter 65 mit 54,2 abgelehnt hat, ist die AHV-Reform in Knutwil damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Knutwil eine Rentenreform mit 58,1 Nein-Stimmen abgelehnt.","Une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS ne passe pas la rampe à Knutwil avec 54,2 pour cent des voix. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 54,2 pour cent de non. Les citoyens de Knutwil avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Knutwil è arrivato un ""no"" alle urne per l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. I cittadini hanno respinto il testo con il 54,2 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 45,8 percento dei voti. A Knutwil come nel 2017 gli elettroi hanno detto no - con il 58,1 percento dei voti – alla riforma dell'AVS."
1091,51.8,51.8,48.2,"Mauensee LU","Mauensee (LU)","Mauensee LU","In Mauensee hat die Stimmbevölkerung der Erhöhung der Mehrwertsteuer mit einem Ja-Stimmen-Anteil von 51,8 Prozent zugestimmt. Da die Gemeinde auch dem Frauenrentealter 65 mit 51,8 zugestimmt hat, ist die AHV-Reform in Mauensee damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Mauensee der Rentenreform mit 50,6 zugestimmt.","A Mauensee, les habitants sont favorables à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 51,8 pour cent des voix. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 51,8 pour cent des voix. Les électeurs de Mauensee avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","I cittadini di Mauensee si sono espressi a favore dell'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Il testo è stato approvato con il 51,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 51,8 percento dei voti. A Mauensee come nel 2017 gli elettori hanno detto sì - con il 50,6 percento dei voti – alla riforma dell'AVS."
1093,24.6,24.6,75.4,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","75,4 Prozent der Stimmbürgerinnen und Stimmbürger von Neuenkirch sagen Nein zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch das Frauenrentenalter 65 mit 75,4 abgelehnt hat, ist die AHV-Reform in Neuenkirch damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Neuenkirch eine Rentenreform mit 55,2 Nein-Stimmen abgelehnt.","Les habitants de Neuenkirch s'opposent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 75,4 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 75,4 pour cent de non. Les citoyens de Neuenkirch avaient déjà refusé la précédente révision de l'AVS en 2017.","No all'aumento dell'IVA per coprire i bisogni finanziari dell'AVS nel comune di Neuenkirch: i cittadini hanno bocciato il testo con il 75,4 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 24,6 percento dei voti. A Neuenkirch come nel 2017 gli elettroi hanno detto no - con il 55,2 percento dei voti – alla riforma dell'AVS."
1094,95.8,95.8,4.2,"Nottwil LU","Nottwil (LU)","Nottwil LU","95,8 Prozent der Stimmbürgerinnen und Stimmbürger von Nottwil haben die Erhöhung der Mehrwertsteuer angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 95,8 zugestimmt hat, ist die AHV-Reform in Nottwil damit angenommen worden. Damit hat in Nottwil im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 56,1 Prozent ein Nein in die Urne gelegt.","Les électeurs de Nottwil valident une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 95,8 pour cent des suffrages. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 95,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Nottwil passe cette fois-ci du côté du oui.","A Nottwil i cittadini hanno accolto, con il 95,8 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Anche la seconda proposta concernente l'AVS è stata accettata con il 95,8 percento dei voti. Nottwil ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1095,66.8,66.8,33.2,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","66,8 Prozent in Oberkirch sagen Ja zur Erhöhung der Mehrwertsteuer . Da die Gemeinde auch dem Frauenrentealter 65 mit 66,8 zugestimmt hat, ist die AHV-Reform in Oberkirch damit angenommen worden. Damit hat in Oberkirch im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 50,6 Prozent ein Nein in die Urne gelegt.","Une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS passe la rampe à Oberkirch avec 66,8 pour cent des voix. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 66,8 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Oberkirch passe cette fois-ci du côté du oui.","Da Oberkirch è arrivato un ""sì"" alle urne per l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. I cittadini hanno accolto il testo con il 66,8 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 66,8 percento dei voti. Oberkirch ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
1097,77.5,77.5,22.5,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","77,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rickenbach LU haben die Erhöhung der Mehrwertsteuer angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 77,5 zugestimmt hat, ist die AHV-Reform in Rickenbach LU damit angenommen worden. Damit hat in Rickenbach LU im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 65,2 Prozent ein Nein in die Urne gelegt.","Les électeurs de Rickenbach (LU) valident une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 77,5 pour cent des suffrages. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 77,5 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Rickenbach (LU) passe cette fois-ci du côté du oui.","A Rickenbach LU i cittadini hanno accolto, con il 77,5 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Anche la seconda proposta concernente l'AVS è stata accettata con il 77,5 percento dei voti. Rickenbach LU ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
